"subid","run","trial_number","block_type","congruence","trial_type","RT"
516,4,7,1,1,1,0.75395655632019
516,4,8,1,1,2,1.05388808250427
516,4,9,1,1,2,0.729321241378784
516,4,10,1,1,2,0.804773092269897
516,4,11,1,1,2,1.136878490448
516,4,12,1,1,2,0.96328330039978
516,4,13,1,1,1,0.792068719863892
516,4,14,1,1,2,0.851565361022949
516,4,15,1,1,2,0.86307168006897
516,4,16,1,1,2,0.907745361328125
516,4,17,1,1,2,0.831661701202393
516,4,18,1,1,2,0.883302211761475
516,4,19,1,1,2,0.990675210952759
516,4,20,1,1,2,1.33917617797852
516,4,21,1,1,2,0.82660722732544
516,4,22,1,1,2,0.862052917480469
516,4,23,1,1,2,0.955015659332275
516,4,24,1,1,2,0.983843326568604
516,4,25,1,1,2,1.32672715187073
516,4,26,1,1,2,0
516,4,27,1,1,2,1.16424584388733
516,4,28,1,1,1,0.767353773117065
516,4,29,1,1,1,1.0194571018219
516,4,30,1,1,2,0.751299381256104
516,4,31,1,1,2,0.930488586425781
516,4,32,1,1,2,0.84669017791748
516,4,33,1,1,2,1.13130736351013
516,4,34,1,1,2,0.809603452682495
516,4,35,1,1,2,0.830127477645874
516,4,36,1,1,2,0.800243616104126
516,4,37,1,1,2,0
516,4,38,1,1,2,1.64064025878906
516,4,39,1,1,1,0.908002853393555
516,4,40,1,1,2,0.920790672302246
516,4,41,1,1,2,0.909358501434326
516,4,42,1,1,2,1.24227499961853
516,4,43,1,1,1,0.805623769760132
516,4,44,1,1,2,1.40571022033691
516,4,45,1,1,2,1.01677227020264
516,4,46,1,1,2,1.13634872436523
516,4,47,1,1,2,0.749146461486816
516,4,48,1,1,1,0.745824813842773
516,4,49,1,1,2,0.918505430221558
516,4,50,1,1,2,0.915267467498779
516,4,51,1,1,1,0.895840167999268
516,4,52,1,1,2,0.671293497085571
516,4,53,1,1,2,0.90733814239502
516,4,54,1,1,1,0.870562314987183
516,4,55,1,1,2,0.794451475143433
516,4,56,1,1,1,0.918082475662231
516,4,57,1,1,2,0.929486274719238
516,4,58,1,1,2,1.19019913673401
516,4,59,1,1,2,1.22617840766907
516,4,60,1,1,2,1.21427655220032
519,1,1,2,NA,1,1.69112110137939
519,1,2,2,NA,1,0.838360548019409
519,1,3,2,NA,1,0.897959470748901
519,1,4,2,NA,2,1.03719878196716
519,1,5,2,NA,1,1.47407388687134
519,1,6,2,NA,1,1.07060933113098
519,1,7,2,NA,2,1.11538052558899
519,1,8,2,NA,1,0.950758457183838
519,1,9,2,NA,1,0.970667362213135
519,1,10,2,NA,1,0.807205200195312
519,1,11,2,NA,1,0.763059377670288
519,1,12,2,NA,1,0.830974578857422
519,1,13,2,NA,2,1.19002938270569
519,1,14,2,NA,1,1.16185450553894
519,1,15,2,NA,1,0.985560178756714
519,1,16,2,NA,1,0.853008270263672
519,1,17,2,NA,1,0.744477987289429
519,1,18,2,NA,1,0.948557138442993
519,1,19,2,NA,1,0
519,1,20,2,NA,1,0.869182348251343
519,1,21,2,NA,2,1.33666038513184
519,1,22,2,NA,1,0
519,1,23,2,NA,1,0.671508550643921
519,1,24,2,NA,1,1.39164113998413
519,1,25,2,NA,1,1.03964519500732
519,1,26,2,NA,1,1.5041012763977
519,1,27,2,NA,1,0.740755558013916
519,1,28,2,NA,1,0.856040239334106
519,1,29,2,NA,1,0.707579612731934
519,1,30,2,NA,1,0
519,1,31,2,NA,1,1.1242663860321
519,1,32,2,NA,2,1.28362989425659
519,1,33,2,NA,1,1.14455342292786
519,1,34,2,NA,1,0.696094512939453
519,1,35,2,NA,1,0.971598625183105
519,1,36,2,NA,1,0
519,1,37,2,NA,1,0.691068410873413
519,1,38,2,NA,2,0.975438833236694
519,1,39,2,NA,1,0.715275049209595
519,1,40,2,NA,1,0.655359506607056
519,1,41,2,NA,1,0.75194525718689
519,1,42,2,NA,1,0
519,1,43,2,NA,1,1.06840920448303
519,1,44,2,NA,1,0.625139713287354
519,1,45,2,NA,2,1.43772840499878
519,1,46,2,NA,1,1.39455676078796
519,1,47,2,NA,2,0.818079233169556
519,1,48,2,NA,1,0.681570053100586
519,1,49,2,NA,1,0.725224256515503
519,1,50,2,NA,1,0
519,1,51,2,NA,2,0
519,1,52,2,NA,1,0.692581176757812
519,1,53,2,NA,1,0.960233211517334
519,1,54,2,NA,1,0.667562246322632
519,1,55,2,NA,1,0.823187351226807
519,1,56,2,NA,2,0
519,1,57,2,NA,1,0.75985836982727
519,1,58,2,NA,1,1.17181634902954
519,1,59,2,NA,2,1.02417922019958
519,1,60,2,NA,2,1.27913975715637
519,2,1,1,0,2,1.02602028846741
519,2,2,1,0,2,1.9258234500885
519,2,3,1,0,2,0
519,2,4,1,0,2,1.14986824989319
519,2,5,1,0,2,0.929216861724854
519,2,6,1,0,1,0.925955057144165
519,2,7,1,0,2,0.977390289306641
519,2,8,1,0,2,1.06075835227966
519,2,9,1,0,2,1.67347359657288
519,2,10,1,0,2,1.35001230239868
519,2,11,1,0,2,0.881955146789551
519,2,12,1,0,2,1.13354635238647
519,2,13,1,0,2,1.01795649528503
519,2,14,1,0,2,0.973374366760254
519,2,15,1,0,2,0.913041353225708
519,2,16,1,0,2,0.996429204940796
519,2,17,1,0,2,1.44109082221985
519,2,18,1,0,2,0.868469715118408
519,2,19,1,0,2,0.904550790786743
519,2,20,1,0,2,0.820503234863281
519,2,21,1,0,2,0.966076374053955
519,2,22,1,0,2,1.33183360099792
519,2,23,1,0,2,1.06379079818726
519,2,24,1,0,1,1.04388618469238
519,2,25,1,0,2,1.41673922538757
519,2,26,1,0,1,0.780976295471191
519,2,27,1,0,1,0.816545248031616
519,2,28,1,0,2,0.741198062896729
519,2,29,1,0,1,0.832563400268555
519,2,30,1,0,2,0.868751049041748
519,2,31,1,0,2,1.08144950866699
519,2,32,1,0,2,1.29266929626465
519,2,33,1,0,2,0.713541269302368
519,2,34,1,0,1,1.67119240760803
519,2,35,1,0,1,0.707200288772583
519,2,36,1,0,2,1.06759452819824
519,2,37,1,0,2,0
519,2,38,1,0,2,0.93539571762085
519,2,39,1,0,2,0.874710321426392
519,2,40,1,0,2,0
519,2,41,1,0,2,1.05128693580627
519,2,42,1,0,2,1.07198357582092
519,2,43,1,0,2,0.820672273635864
519,2,44,1,0,2,0.840774297714233
519,2,45,1,0,2,1.02129459381104
519,2,46,1,0,2,1.05746340751648
519,2,47,1,0,2,0.862223625183105
519,2,48,1,0,2,0.826189994812012
519,2,49,1,0,2,1.28676962852478
519,2,50,1,0,2,0.81562614440918
519,2,51,1,0,1,1.14736270904541
519,2,52,1,0,2,1.28721618652344
519,2,53,1,0,2,0.826603651046753
519,2,54,1,0,2,0.846800327301025
519,2,55,1,0,1,0.664060354232788
519,2,56,1,0,1,0.83545708656311
519,2,57,1,0,2,0.932794332504272
519,2,58,1,0,2,0.7523353099823
519,2,59,1,0,1,0.74751091003418
519,2,60,1,0,1,0.95223331451416
519,3,1,1,NA,1,1.01538300514221
519,3,2,1,NA,2,0.796284675598145
519,3,3,1,NA,2,1.08037257194519
519,3,4,1,NA,2,1.08378958702087
519,3,5,1,NA,2,1.0235652923584
519,3,6,1,NA,2,1.31589722633362
519,3,7,1,NA,1,1.05589056015015
519,3,8,1,NA,1,0.915439128875732
519,3,9,1,NA,2,0.81481122970581
519,3,10,1,NA,1,0.793991327285767
519,3,11,1,NA,1,1.46307373046875
519,3,12,1,NA,2,0.90640139579773
519,3,13,1,NA,2,0.857825040817261
519,3,14,1,NA,2,0.782219409942627
519,3,15,1,NA,2,1.03736567497253
519,3,16,1,NA,2,1.03265929222107
519,3,17,1,NA,2,0.789504766464233
519,3,18,1,NA,2,1.22059321403503
519,3,19,1,NA,2,0.656045436859131
519,3,20,1,NA,1,0.852034330368042
519,3,21,1,NA,2,0.915317535400391
519,3,22,1,NA,2,0.875310182571411
519,3,23,1,NA,2,1.54369449615479
519,3,24,1,NA,2,0
519,3,25,1,NA,1,0
519,3,26,1,NA,2,1.63161730766296
519,3,27,1,NA,2,0
519,3,28,1,NA,2,1.39276504516602
519,3,29,1,NA,2,1.28478527069092
519,3,30,1,NA,2,1.17177820205688
519,3,31,1,NA,1,1.80054450035095
519,3,32,1,NA,2,1.98924422264099
519,3,33,1,NA,2,1.1298246383667
519,3,34,1,NA,2,0.77426028251648
519,3,35,1,NA,2,1.02196431159973
519,3,36,1,NA,2,0
519,3,37,1,NA,2,0.881780624389648
519,3,38,1,NA,2,0.917881488800049
519,3,39,1,NA,1,0.805171489715576
519,3,40,1,NA,2,0.984939336776733
519,3,41,1,NA,2,0.948302745819092
519,3,42,1,NA,2,0
519,3,43,1,NA,2,0.74102520942688
519,3,44,1,NA,2,0.816835641860962
519,3,45,1,NA,2,0
519,3,46,1,NA,2,0.957290172576904
519,3,47,1,NA,2,0
519,3,48,1,NA,2,0.861998558044434
519,3,49,1,NA,2,1.50975060462952
519,3,50,1,NA,2,0.832846164703369
519,3,51,1,NA,2,0.888088464736938
519,3,52,1,NA,2,0.928208351135254
519,3,53,1,NA,2,0.935753345489502
519,3,54,1,NA,1,1.29093933105469
519,3,55,1,NA,2,0
519,3,56,1,NA,2,0
519,3,57,1,NA,1,1.40120720863342
519,3,58,1,NA,2,0
519,3,59,1,NA,2,0.83196496963501
519,3,60,1,NA,1,1.03525424003601
519,4,1,1,1,2,1.95174860954285
519,4,2,1,1,2,0
519,4,3,1,1,2,1.5838463306427
519,4,4,1,1,2,0
519,4,5,1,1,2,0
519,4,6,1,1,2,0
519,4,7,1,1,2,0
519,4,8,1,1,2,1.2917902469635
519,4,9,1,1,2,0
519,4,10,1,1,1,0.956184387207031
519,4,11,1,1,2,0
519,4,12,1,1,2,0
519,4,13,1,1,2,0.769872426986694
519,4,14,1,1,2,0
519,4,15,1,1,1,0
519,4,16,1,1,2,1.56693887710571
519,4,17,1,1,1,1.03473353385925
519,4,18,1,1,1,0
519,4,19,1,1,2,1.08899736404419
519,4,20,1,1,1,0
519,4,21,1,1,2,0.713746309280396
519,4,22,1,1,2,0
519,4,23,1,1,2,0
519,4,24,1,1,2,1.46903729438782
519,4,25,1,1,1,1.21725606918335
519,4,26,1,1,2,0.957710266113281
519,4,27,1,1,2,0.985302925109863
519,4,28,1,1,1,0.646019220352173
519,4,29,1,1,2,0
519,4,30,1,1,2,1.24543523788452
519,4,31,1,1,2,1.07282948493958
519,4,32,1,1,2,0.900190591812134
519,4,33,1,1,2,0
519,4,34,1,1,1,0
519,4,35,1,1,2,0
519,4,36,1,1,2,0
519,4,37,1,1,2,0
519,4,38,1,1,2,0
519,4,39,1,1,1,0.684032917022705
519,4,40,1,1,1,1.3993353843689
519,4,41,1,1,2,0.991608381271362
519,4,42,1,1,2,0
519,4,43,1,1,2,0.853732109069824
519,4,44,1,1,2,1.15371060371399
519,4,45,1,1,2,0
519,4,46,1,1,2,0.735374450683594
519,4,47,1,1,2,1.03650736808777
519,4,48,1,1,2,0
519,4,49,1,1,2,0
519,4,50,1,1,2,0
519,4,51,1,1,2,0.87600302696228
519,4,52,1,1,2,0
519,4,53,1,1,2,0
519,4,54,1,1,2,0
519,4,55,1,1,2,0
519,4,56,1,1,2,0
519,4,57,1,1,1,0.70736837387085
519,4,58,1,1,2,0
519,4,59,1,1,1,0
519,4,60,1,1,2,0
520,1,1,2,NA,1,1.50887608528137
520,1,2,2,NA,2,1.0325813293457
520,1,3,2,NA,2,1.36437654495239
520,1,4,2,NA,1,1.0642523765564
520,1,5,2,NA,1,1.28359174728394
520,1,6,2,NA,1,1.41526627540588
520,1,7,2,NA,2,1.36377429962158
520,1,8,2,NA,2,1.36858439445496
520,1,9,2,NA,1,0.981202363967896
520,1,10,2,NA,1,0.776947259902954
520,1,11,2,NA,1,0.925341606140137
520,1,12,2,NA,1,1.10471820831299
520,1,13,2,NA,1,1.01572227478027
520,1,14,2,NA,1,0.80416750907898
520,1,15,2,NA,1,1.05569052696228
520,1,16,2,NA,1,0.936016082763672
520,1,17,2,NA,1,0.884064435958862
520,1,18,2,NA,2,1.57674026489258
520,1,19,2,NA,1,1.86821126937866
520,1,20,2,NA,1,1.21178698539734
520,1,21,2,NA,2,1.43118929862976
520,1,22,2,NA,2,1.96256828308105
520,1,23,2,NA,1,1.14619326591492
520,1,24,2,NA,1,0.92691159248352
520,1,25,2,NA,1,1.18631815910339
520,1,26,2,NA,1,1.08112549781799
520,1,27,2,NA,1,1.20589065551758
520,1,28,2,NA,1,1.27427196502686
520,1,29,2,NA,2,1.56144261360168
520,1,30,2,NA,1,0
520,1,31,2,NA,1,1.18912863731384
520,1,32,2,NA,2,1.5053973197937
520,1,33,2,NA,1,1.23790287971497
520,1,34,2,NA,2,1.65061235427856
520,1,35,2,NA,1,1.14317297935486
520,1,36,2,NA,2,1.26686716079712
520,1,37,2,NA,1,1.09888052940369
520,1,38,2,NA,1,1.17485737800598
520,1,39,2,NA,1,1.51750159263611
520,1,40,2,NA,1,1.44116950035095
520,1,41,2,NA,1,1.07715940475464
520,1,42,2,NA,1,1.27305459976196
520,1,43,2,NA,1,1.12542247772217
520,1,44,2,NA,1,1.07345724105835
520,1,45,2,NA,1,0.997454643249512
520,1,46,2,NA,1,1.26940059661865
520,1,47,2,NA,1,1.56091618537903
520,1,48,2,NA,1,0.92559027671814
520,1,49,2,NA,1,1.03658175468445
520,1,50,2,NA,1,0.849257707595825
520,1,51,2,NA,1,1.20606350898743
520,1,52,2,NA,1,1.05078673362732
520,1,53,2,NA,1,1.05822849273682
520,1,54,2,NA,1,0.965749263763428
520,1,55,2,NA,1,0.877348184585571
520,1,56,2,NA,1,1.08065295219421
520,1,57,2,NA,2,1.30869007110596
520,1,58,2,NA,1,1.00506854057312
520,1,59,2,NA,1,0.909175395965576
520,1,60,2,NA,1,1.264315366745
520,2,1,2,1,1,1.34751558303833
520,2,2,2,1,1,1.25623559951782
520,2,3,2,1,1,1.0928738117218
520,2,4,2,1,1,1.40029239654541
520,2,5,2,1,1,1.01172256469727
520,2,6,2,1,1,0.991753816604614
520,2,7,2,1,1,1.09961032867432
520,2,8,2,1,2,1.95250201225281
520,2,9,2,1,2,1.38788628578186
520,2,10,2,1,1,1.14404702186584
520,2,11,2,1,1,0.899419069290161
520,2,12,2,1,2,1.30338716506958
520,2,13,2,1,1,1.29927945137024
520,2,14,2,1,1,1.24811244010925
520,2,15,2,1,1,1.25222039222717
520,2,16,2,1,1,1.0794837474823
520,2,17,2,1,1,0.987718105316162
520,2,18,2,1,1,1.02355623245239
520,2,19,2,1,1,1.18756341934204
520,2,20,2,1,1,1.16139435768127
520,2,21,2,1,1,1.80478143692017
520,2,22,2,1,1,1.25747847557068
520,2,23,2,1,1,0.846247673034668
520,2,24,2,1,1,1.01736044883728
520,2,25,2,1,1,1.11701726913452
520,2,26,2,1,1,0.98158860206604
520,2,27,2,1,2,1.04879331588745
520,2,28,2,1,1,1.03616642951965
520,2,29,2,1,1,0.888779163360596
520,2,30,2,1,1,1.09324145317078
520,2,31,2,1,1,0.937455415725708
520,2,32,2,1,1,1.7974865436554
520,2,33,2,1,1,0.968489170074463
520,2,34,2,1,1,0.862308502197266
520,2,35,2,1,1,1.02527737617493
520,2,36,2,1,1,1.26970720291138
520,2,37,2,1,2,1.32927536964417
520,2,38,2,1,1,1.09400868415833
520,2,39,2,1,1,1.12208843231201
520,2,40,2,1,1,0.9226975440979
520,2,41,2,1,1,1.01543569564819
520,2,42,2,1,2,1.7073495388031
520,2,43,2,1,2,1.04670667648315
520,2,44,2,1,1,0.80341625213623
520,2,45,2,1,2,1.17621159553528
520,2,46,2,1,1,1.04341053962708
520,2,47,2,1,1,1.22438740730286
520,2,48,2,1,1,1.00136852264404
520,2,49,2,1,2,1.20544528961182
520,2,50,2,1,1,1.28144812583923
520,2,51,2,1,1,1.03727674484253
520,2,52,2,1,1,0.911425828933716
520,2,53,2,1,1,1.02678823471069
520,2,54,2,1,2,0
520,2,55,2,1,1,1.28414607048035
520,2,56,2,1,2,1.93681359291077
520,2,57,2,1,1,1.35112047195435
520,2,58,2,1,2,1.52771854400635
520,2,59,2,1,1,1.35784530639648
520,2,60,2,1,1,1.05718541145325
520,3,1,2,NA,1,1.28737783432007
520,3,2,2,NA,2,1.1868999004364
520,3,3,2,NA,1,1.439692735672
520,3,4,2,NA,1,1.28280186653137
520,3,5,2,NA,1,0
520,3,6,2,NA,2,1.27617502212524
520,3,7,2,NA,1,1.44113230705261
520,3,8,2,NA,1,0.90983247756958
520,3,9,2,NA,1,0.929882287979126
520,3,10,2,NA,1,0.893319129943848
520,3,11,2,NA,1,0.937405586242676
520,3,12,2,NA,1,1.13340091705322
520,3,13,2,NA,2,0
520,3,14,2,NA,1,0.773929119110107
520,3,15,2,NA,1,0.898841381072998
520,3,16,2,NA,1,0.910833120346069
520,3,17,2,NA,1,1.20357036590576
520,3,18,2,NA,1,0.934997320175171
520,3,19,2,NA,1,0
520,3,20,2,NA,1,1.134765625
520,3,21,2,NA,1,0.778420686721802
520,3,22,2,NA,1,0.814071655273438
520,3,23,2,NA,1,0.769255638122559
520,3,24,2,NA,1,0.928560495376587
520,3,25,2,NA,1,1.24524831771851
520,3,26,2,NA,2,1.15331554412842
520,3,27,2,NA,2,1.41624355316162
520,3,28,2,NA,1,0.952423334121704
520,3,29,2,NA,1,0.805119037628174
520,3,30,2,NA,2,0.889759302139282
520,3,31,2,NA,1,0.91783618927002
520,3,32,2,NA,1,1.00926327705383
520,3,33,2,NA,1,0.928784132003784
520,3,34,2,NA,1,0.765478134155273
520,3,35,2,NA,1,0.824740409851074
520,3,36,2,NA,2,1.39639258384705
520,3,37,2,NA,1,0.904375553131104
520,3,38,2,NA,1,0.983381032943726
520,3,39,2,NA,1,0.963343381881714
520,3,40,2,NA,2,1.46341466903687
520,3,41,2,NA,1,0.747417449951172
520,3,42,2,NA,1,1.95213747024536
520,3,43,2,NA,2,0.984416246414185
520,3,44,2,NA,1,1.03097867965698
520,3,45,2,NA,1,0.970926761627197
520,3,46,2,NA,1,0.697712659835815
520,3,47,2,NA,1,0.70473313331604
520,3,48,2,NA,1,0.909356355667114
520,3,49,2,NA,1,0.848602294921875
520,3,50,2,NA,2,1.24030137062073
520,3,51,2,NA,1,1.08481049537659
520,3,52,2,NA,1,0.93637228012085
520,3,53,2,NA,1,0.868395805358887
520,3,54,2,NA,1,0.776182174682617
520,3,55,2,NA,1,0.820472717285156
520,3,56,2,NA,1,0.968886375427246
520,3,57,2,NA,2,1.03181552886963
520,3,58,2,NA,2,1.00417709350586
520,3,59,2,NA,1,0.796212673187256
520,3,60,2,NA,1,0
520,4,1,1,0,2,1.20221519470215
520,4,2,1,0,2,0.99812126159668
520,4,3,1,0,2,0.938821315765381
520,4,4,1,0,2,1.51147389411926
520,4,5,1,0,2,1.1001980304718
520,4,6,1,0,1,0.792017221450806
520,4,7,1,0,1,0.716981649398804
520,4,8,1,0,1,0.793443202972412
520,4,9,1,0,2,1.28540301322937
520,4,10,1,0,2,0.889052391052246
520,4,11,1,0,2,0.948486089706421
520,4,12,1,0,1,0.999218463897705
520,4,13,1,0,2,1.10718607902527
520,4,14,1,0,2,1.39304900169373
520,4,15,1,0,2,0.91647458076477
520,4,16,1,0,2,1.1831431388855
520,4,17,1,0,2,1.18773722648621
520,4,18,1,0,2,0.93563437461853
520,4,19,1,0,2,0.860299587249756
520,4,20,1,0,2,1.3597903251648
520,4,21,1,0,1,0.867729425430298
520,4,22,1,0,2,1.00739145278931
520,4,23,1,0,2,0.959823131561279
520,4,24,1,0,1,0.995220422744751
520,4,25,1,0,2,1.02368354797363
520,4,26,1,0,2,1.78259229660034
520,4,27,1,0,2,0.939512491226196
520,4,28,1,0,2,1.02375912666321
520,4,29,1,0,2,0.984251499176025
520,4,30,1,0,2,1.0530321598053
520,4,31,1,0,2,1.0736870765686
520,4,32,1,0,2,1.42974066734314
520,4,33,1,0,1,1.09841656684875
520,4,34,1,0,2,0.958484411239624
520,4,35,1,0,2,1.01895666122437
520,4,36,1,0,2,0.88887882232666
520,4,37,1,0,2,1.06823515892029
520,4,38,1,0,2,0.874571084976196
520,4,39,1,0,1,0.90323281288147
520,4,40,1,0,2,0.915313005447388
520,4,41,1,0,1,0.518302440643311
520,4,42,1,0,2,0.978756189346313
520,4,43,1,0,1,0.862586498260498
520,4,44,1,0,2,1.03462052345276
520,4,45,1,0,2,1.48696827888489
520,4,46,1,0,2,1.13893723487854
520,4,47,1,0,2,1.34322929382324
520,4,48,1,0,2,1.15563440322876
520,4,49,1,0,2,1.02272200584412
520,4,50,1,0,2,0.938515663146973
520,4,51,1,0,2,0.934529542922974
520,4,52,1,0,2,0.850002527236938
520,4,53,1,0,2,1.03263854980469
520,4,54,1,0,1,0.947377681732178
520,4,55,1,0,2,0.981785297393799
520,4,56,1,0,2,1.31428623199463
520,4,57,1,0,1,0.745603322982788
520,4,58,1,0,2,0
520,4,59,1,0,2,1.14568209648132
520,4,60,1,0,2,1.15843725204468
522,1,1,2,NA,1,1.41717720031738
522,1,2,2,NA,2,0.885201692581177
522,1,3,2,NA,1,0
522,1,4,2,NA,1,1.0449812412262
522,1,5,2,NA,1,1.06583666801453
522,1,6,2,NA,1,0.917938232421875
522,1,7,2,NA,1,0.7851402759552
522,1,8,2,NA,1,1.26085519790649
522,1,9,2,NA,1,0.913451194763184
522,1,10,2,NA,1,0.725661277770996
522,1,11,2,NA,1,1.04140162467957
522,1,12,2,NA,2,1.27669930458069
522,1,13,2,NA,1,1.14127159118652
522,1,14,2,NA,1,0.755842447280884
522,1,15,2,NA,1,1.28852128982544
522,1,16,2,NA,2,1.40431976318359
522,1,17,2,NA,1,0.835216522216797
522,1,18,2,NA,1,0.8632972240448
522,1,19,2,NA,1,1.18349051475525
522,1,20,2,NA,1,1.09221720695496
522,1,21,2,NA,1,0.904428005218506
522,1,22,2,NA,1,1.18380904197693
522,1,23,2,NA,2,1.74782252311707
522,1,24,2,NA,1,1.05857634544373
522,1,25,2,NA,1,0.970366716384888
522,1,26,2,NA,1,1.038001537323
522,1,27,2,NA,1,1.20180439949036
522,1,28,2,NA,2,0.981067419052124
522,1,29,2,NA,1,0
522,1,30,2,NA,1,1.09679841995239
522,1,31,2,NA,1,0.924276113510132
522,1,32,2,NA,2,0
522,1,33,2,NA,1,0
522,1,34,2,NA,1,0.881534576416016
522,1,35,2,NA,1,1.3816294670105
522,1,36,2,NA,1,0.857763290405273
522,1,37,2,NA,1,0.757173299789429
522,1,38,2,NA,2,1.40048909187317
522,1,39,2,NA,1,1.16533827781677
522,1,40,2,NA,2,0.8571937084198
522,1,41,2,NA,1,1.02980756759644
522,1,42,2,NA,1,0
522,1,43,2,NA,2,0.930692911148071
522,1,44,2,NA,1,0.638434171676636
522,1,45,2,NA,1,0.969751358032227
522,1,46,2,NA,2,1.2064106464386
522,1,47,2,NA,1,0.489869117736816
522,1,48,2,NA,1,0.973849534988403
522,1,49,2,NA,1,1.02624320983887
522,1,50,2,NA,1,0.866168260574341
522,1,51,2,NA,1,0.881664752960205
522,1,52,2,NA,2,1.37789249420166
522,1,53,2,NA,1,0.653212070465088
522,1,54,2,NA,1,0.84131932258606
522,1,55,2,NA,2,1.01402449607849
522,1,56,2,NA,1,1.37360835075378
522,1,57,2,NA,1,0
522,1,58,2,NA,1,0.758158206939697
522,1,59,2,NA,1,0.877224206924438
522,1,60,2,NA,1,0.769761323928833
522,2,1,2,1,2,1.43570685386658
522,2,2,2,1,1,1.66315054893494
522,2,3,2,1,1,0.730582237243652
522,2,4,2,1,1,0.902626276016235
522,2,5,2,1,1,1.21813440322876
522,2,6,2,1,1,0.902715444564819
522,2,7,2,1,1,1.12273716926575
522,2,8,2,1,1,0.823342084884644
522,2,9,2,1,1,0.884092092514038
522,2,10,2,1,1,0.840583562850952
522,2,11,2,1,1,0.916168689727783
522,2,12,2,1,1,0.93601131439209
522,2,13,2,1,2,0
522,2,14,2,1,1,0.639746904373169
522,2,15,2,1,1,0.413976669311523
522,2,16,2,1,2,1.85549640655518
522,2,17,2,1,1,0.842791557312012
522,2,18,2,1,1,1.07019829750061
522,2,19,2,1,1,0.747857570648193
522,2,20,2,1,1,1.56918740272522
522,2,21,2,1,1,0.787957429885864
522,2,22,2,1,2,1.64398431777954
522,2,23,2,1,1,0.896084070205688
522,2,24,2,1,1,1.50713062286377
522,2,25,2,1,1,0.752168655395508
522,2,26,2,1,1,0.693621635437012
522,2,27,2,1,2,1.5862443447113
522,2,28,2,1,1,1.4686164855957
522,2,29,2,1,1,0.77640438079834
522,2,30,2,1,1,0.748799085617065
522,2,31,2,1,1,0.728857278823853
522,2,32,2,1,2,1.0440309047699
522,2,33,2,1,1,1.31283354759216
522,2,34,2,1,1,0.89329195022583
522,2,35,2,1,1,1.1489953994751
522,2,36,2,1,1,0.768083333969116
522,2,37,2,1,1,1.33177256584167
522,2,38,2,1,1,0.991892099380493
522,2,39,2,1,1,0.947242021560669
522,2,40,2,1,1,1.01573157310486
522,2,41,2,1,1,0.668097734451294
522,2,42,2,1,1,0.202096462249756
522,2,43,2,1,1,0.965498447418213
522,2,44,2,1,2,1.27618145942688
522,2,45,2,1,2,0.816838264465332
522,2,46,2,1,1,0.762904405593872
522,2,47,2,1,2,0.736995220184326
522,2,48,2,1,1,0.789314985275269
522,2,49,2,1,1,0.745584487915039
522,2,50,2,1,1,0.757301330566406
522,2,51,2,1,2,1.65731120109558
522,2,52,2,1,1,1.67804527282715
522,2,53,2,1,1,1.48946952819824
522,2,54,2,1,1,1.15009665489197
522,2,55,2,1,2,1.68775486946106
522,2,56,2,1,1,1.26760339736938
522,2,57,2,1,1,0.671801090240479
522,2,58,2,1,1,0.739870548248291
522,2,59,2,1,2,1.48036456108093
522,2,60,2,1,1,1.36519145965576
522,3,1,2,NA,1,1.28664445877075
522,3,2,2,NA,1,1.08227586746216
522,3,3,2,NA,1,0
522,3,4,2,NA,1,0.76884126663208
522,3,5,2,NA,1,1.53294038772583
522,3,6,2,NA,1,0.888413190841675
522,3,7,2,NA,2,1.29175138473511
522,3,8,2,NA,1,0
522,3,9,2,NA,1,1.06917119026184
522,3,10,2,NA,1,0.649500370025635
522,3,11,2,NA,1,0.221420526504517
522,3,12,2,NA,2,1.52473926544189
522,3,13,2,NA,1,1.5524411201477
522,3,14,2,NA,1,1.08377933502197
522,3,15,2,NA,2,1.21175050735474
522,3,16,2,NA,1,0.648746013641357
522,3,17,2,NA,1,0.787979125976562
522,3,18,2,NA,1,0.843719482421875
522,3,19,2,NA,1,0.755508422851562
522,3,20,2,NA,1,0.712052345275879
522,3,21,2,NA,1,1.52368569374084
522,3,22,2,NA,1,0.711926937103271
522,3,23,2,NA,1,0.715526103973389
522,3,24,2,NA,1,0.750854015350342
522,3,25,2,NA,1,0.635607957839966
522,3,26,2,NA,2,1.40770030021667
522,3,27,2,NA,1,1.09906101226807
522,3,28,2,NA,1,1.27939391136169
522,3,29,2,NA,1,1.18842220306396
522,3,30,2,NA,2,1.42860245704651
522,3,31,2,NA,1,0.577130556106567
522,3,32,2,NA,1,0.685344457626343
522,3,33,2,NA,1,0.649375677108765
522,3,34,2,NA,2,0
522,3,35,2,NA,1,1.27332139015198
522,3,36,2,NA,1,1.17290019989014
522,3,37,2,NA,1,1.22111344337463
522,3,38,2,NA,2,0.933328151702881
522,3,39,2,NA,1,0.553979873657227
522,3,40,2,NA,2,1.34135031700134
522,3,41,2,NA,1,0.744649648666382
522,3,42,2,NA,1,1.14154314994812
522,3,43,2,NA,1,1.10561060905457
522,3,44,2,NA,1,0.725669384002686
522,3,45,2,NA,1,1.18176412582397
522,3,46,2,NA,1,0.761249780654907
522,3,47,2,NA,1,0.952634572982788
522,3,48,2,NA,2,0.960736036300659
522,3,49,2,NA,1,1.773362159729
